	ATA_1	ATA_2	ATA_3	HC_IgG_1	HC_IgG_2	HC_IgG_3	IFNa_1	IFNa_2	IFNa_3
ENSG00000215833	0	0	0	0	0	0	0	0	0
ENSG00000143185	0	0	0	0	0	0	0	0	0
ENSG00000227777	0	0	0	0	0	0	0	0	0
ENSG00000143184	0	0	0	0	0	0	0	0	0
ENSG00000229757	0	0	0	0	0	0	0	0	0
ENSG00000143196	0	0	0	0	0	0	0	0	0
ENSG00000285622	0	0	0	0	0	0	0	0	0
ENSG00000221578	0	0	0	0	0	0	0	0	0
ENSG00000235736	0	0	0	0	0	0	0	0	0
ENSG00000225826	0	0	0	0	0	0	0	0	0
ENSG00000229612	0	0	0	0	0	0	0	0	0
ENSG00000287831	0	0	0	0	0	0	0	0	0
ENSG00000203601	0	0	0	0	0	8	0	0	0
ENSG00000213063	0	0	0	0	0	0	0	0	0
ENSG00000287282	0	0	0	0	0	0	0	0	0
ENSG00000252987	0	0	0	0	0	0	0	0	0
ENSG00000237707	0	0	0	0	0	0	0	0	0
ENSG00000143153	4249	6209	6661	3476	4640	4405	4234	4423	6664
ENSG00000143156	534	810	482	332	383	432	533	424	682
ENSG00000235575	0	0	0	0	0	0	0	0	0
ENSG00000117475	1641	1728	1960	961	1530	1368	1572	1412	1474
ENSG00000117477	6	2	24	0	12	0	4	24	8
ENSG00000117479	510	516	1018	345	528	560	432	350	528
ENSG00000234604	2	12	0	0	0	20	0	2	32
ENSG00000213062	156	124	174	56	170	130	92	134	278
ENSG00000198734	12	0	0	0	0	0	4	14	0
ENSG00000174175	337	274	210	200	231	440	320	216	160
ENSG00000000460	344	297	300	229	313	268	332	273	218
ENSG00000188404	370	404	178	192	230	256	314	224	178
ENSG00000007908	1457	8759	9142	1108	4723	3984	888	4283	10183
ENSG00000230704	0	0	0	0	0	0	0	0	0
ENSG00000171806	225	248	166	130	140	146	148	118	268
ENSG00000000457	526	524	418	237	380	376	298	264	484
ENSG00000239494	0	0	14	0	0	0	4	0	0
ENSG00000288139	0	0	0	0	0	0	0	0	0
ENSG00000075945	2308	2566	2552	1587	1701	1898	2083	1829	2330
ENSG00000243051	1	0	0	0	7	2	0	3	18
ENSG00000235378	0	0	0	0	0	0	0	0	0
ENSG00000232959	2	0	0	0	0	0	0	0	6
ENSG00000224896	0	0	0	0	0	0	0	0	0
ENSG00000203740	0	0	0	0	0	0	0	0	0
ENSG00000263390	0	0	0	0	0	0	0	0	0
ENSG00000233985	0	0	0	0	0	0	0	0	0
ENSG00000238051	0	0	0	0	0	0	0	0	0
ENSG00000224286	0	0	0	0	0	0	0	0	0
ENSG00000226967	0	0	0	0	0	0	0	0	0
ENSG00000263384	0	0	0	0	0	0	0	0	0
ENSG00000231407	12	0	0	2	0	10	0	0	12
ENSG00000120370	355	355	185	284	267	225	286	317	354
ENSG00000225545	0	0	0	0	0	0	0	0	0
ENSG00000235303	0	0	0	0	0	0	0	0	0
ENSG00000116132	54	84	146	51	54	82	52	54	87
ENSG00000271811	0	0	0	0	1	0	0	0	0
ENSG00000231424	0	0	0	0	0	0	0	0	0
ENSG00000117501	0	0	0	0	0	0	0	0	0
ENSG00000215924	0	0	0	0	0	0	0	0	0
ENSG00000226552	0	0	0	0	0	0	0	0	0
ENSG00000007933	0	0	0	0	0	0	0	0	0
ENSG00000221390	0	0	0	0	0	0	0	0	0
ENSG00000117507	0	0	0	0	0	0	0	0	0
ENSG00000094963	0	0	0	0	0	0	0	0	0
ENSG00000225243	0	0	0	0	0	0	0	0	0
ENSG00000010932	0	0	0	0	0	0	0	0	0
ENSG00000206692	0	0	0	0	0	0	0	0	0
ENSG00000230547	4	8	0	4	6	0	0	4	4
ENSG00000076258	128	117	95	64	59	67	46	52	78
ENSG00000268062	0	0	0	0	0	0	0	0	0
ENSG00000239428	0	0	0	0	0	0	0	0	0
ENSG00000202082	0	0	0	0	0	0	0	0	0
ENSG00000234333	0	0	0	0	2	0	0	0	0
ENSG00000238859	0	0	0	0	0	0	0	0	0
ENSG00000117523	44468	54814	50697	35764	40300	43237	43867	37396	46300
ENSG00000239373	18	22	0	16	10	0	4	6	18
ENSG00000201126	0	0	0	0	0	0	0	0	0
ENSG00000283683	0	0	2	0	0	0	0	4	0
ENSG00000034971	0	0	0	0	0	0	0	0	0
ENSG00000233328	21	14	16	18	14	22	16	34	23
ENSG00000230364	0	6	0	0	2	6	4	10	0
ENSG00000117533	1277	1533	1637	940	1146	1207	1257	1118	1691
ENSG00000232261	0	0	0	0	0	0	0	0	0
ENSG00000271459	0	0	0	0	0	0	0	0	0
ENSG00000236741	4	0	4	0	2	0	2	0	0
ENSG00000253060	0	0	0	0	0	0	0	0	0
ENSG00000010165	1094	1684	1573	699	1070	1178	1042	970	1534
ENSG00000213060	0	0	0	0	0	0	0	0	0
ENSG00000252134	0	0	0	0	0	0	0	0	0
ENSG00000224600	0	0	0	0	0	0	0	0	0
ENSG00000197959	217	114	93	76	86	158	143	69	160
ENSG00000233540	0	0	0	0	0	0	0	0	0
ENSG00000230630	145	127	236	121	114	170	130	125	164
ENSG00000207949	4	0	0	0	0	0	0	2	0
ENSG00000208024	2	0	0	2	0	2	8	6	0
ENSG00000287336	2	0	0	0	0	24	0	0	0
ENSG00000252354	2	0	0	0	4	0	0	0	0
ENSG00000206684	0	0	6	0	0	0	0	0	0
ENSG00000135845	546	594	458	265	324	284	470	282	435
ENSG00000180999	0	0	0	0	0	0	0	0	0
ENSG00000094975	5927	6680	5831	4382	5252	5636	5257	4756	5740
ENSG00000251943	0	0	0	0	0	0	0	0	0
ENSG00000117560	0	0	0	0	0	0	0	0	0
ENSG00000229785	0	0	0	0	0	0	0	0	0
ENSG00000279061	0	0	0	0	0	0	0	0	0
ENSG00000224228	0	0	0	0	0	0	8	14	0
ENSG00000227177	12	0	0	2	0	0	0	0	0
ENSG00000224000	0	0	0	4	0	0	0	0	0
ENSG00000120337	1887	1506	1713	1022	1300	1250	1263	1380	1216
ENSG00000230849	26	2	0	22	4	10	4	12	2
ENSG00000226375	89	60	16	51	54	77	53	115	14
ENSG00000117586	7551	9895	9195	5434	6977	7454	7723	7151	8007
ENSG00000251817	0	0	0	0	0	0	0	0	0
ENSG00000232751	0	0	0	0	0	0	0	0	0
ENSG00000231615	2	0	36	26	0	4	6	10	2
ENSG00000203739	77	102	72	99	82	68	80	114	74
ENSG00000117592	3002	3224	2997	1987	2840	2694	3006	2704	2994
ENSG00000162753	0	0	2	0	0	0	2	0	0
ENSG00000238272	0	0	0	0	0	0	0	0	0
ENSG00000285777	16	16	0	10	12	0	4	8	0
ENSG00000183831	2	16	12	14	18	6	14	10	0
ENSG00000232113	0	0	0	0	0	0	0	0	0
ENSG00000238430	0	0	0	0	0	0	0	0	0
ENSG00000076321	1890	1975	2169	1530	1605	1635	1660	1551	1951
ENSG00000225591	0	0	13	0	0	24	0	4	10
ENSG00000200674	10	0	8	2	3	0	6	0	2
ENSG00000120334	230	288	360	140	167	197	213	198	240
ENSG00000252357	0	0	0	0	0	0	0	0	0
ENSG00000117593	1799	2251	2253	1325	1444	1630	1641	1464	1893
ENSG00000234741	1373	1508	1260	1050	1156	1154	1398	1194	1733
ENSG00000270084	32	18	28	8	30	44	8	14	49
ENSG00000208317	18	21	41	17	25	21	6	14	7
ENSG00000185278	2239	2409	2384	1788	1712	2362	1893	1608	2602
ENSG00000117601	0	0	0	0	10	0	0	0	0
ENSG00000252231	0	0	0	0	0	0	0	0	0
ENSG00000135870	5958	6211	5041	4754	5038	4826	5730	4590	4902
ENSG00000200755	0	0	0	5	0	0	0	3	0
ENSG00000236535	5	18	0	30	2	3	15	17	50
ENSG00000224977	0	0	0	0	0	0	0	0	0
ENSG00000225713	0	0	0	0	0	0	0	0	0
ENSG00000227373	0	0	0	0	8	0	0	0	0
ENSG00000152061	1714	1458	1829	1352	1439	1689	1576	1403	1672
ENSG00000238872	0	0	0	0	0	0	0	0	0
ENSG00000266125	0	0	0	0	0	0	0	0	0
ENSG00000237317	0	0	0	0	0	0	0	0	0
ENSG00000203737	6	10	10	42	30	0	38	8	34
ENSG00000223828	0	0	0	0	0	0	0	0	0
ENSG00000231378	0	0	0	0	0	0	0	0	0
ENSG00000237249	3	0	0	6	0	4	0	0	0
ENSG00000223525	0	24	11	0	0	0	2	0	0
ENSG00000235869	0	0	0	0	0	0	0	0	0
ENSG00000229531	0	0	0	1	0	0	0	0	0
ENSG00000252552	0	0	0	0	0	0	0	0	0
ENSG00000287697	6	2	28	2	12	14	14	10	0
ENSG00000116161	1241	1433	1678	705	1099	957	1218	1028	1248
ENSG00000120333	821	1081	853	436	809	544	622	576	736
ENSG00000206659	0	0	0	0	0	0	0	0	0
ENSG00000181101	0	0	0	0	0	0	0	0	2
ENSG00000120332	2	0	0	0	0	0	0	0	0
ENSG00000235750	2772	2884	1792	2084	2181	2896	2516	2432	2266
ENSG00000230687	0	0	0	0	0	0	0	0	0
ENSG00000233946	0	0	0	0	0	0	0	0	0
ENSG00000260990	0	0	0	0	0	0	0	0	0
ENSG00000116147	164	136	88	66	92	84	84	52	100
ENSG00000235628	0	0	0	0	0	0	0	0	0
ENSG00000224718	0	0	0	0	0	0	0	0	0
ENSG00000227740	12	48	24	11	7	0	29	18	32
ENSG00000230777	0	0	0	0	0	0	2	0	0
ENSG00000143207	2557	3709	3880	2062	2386	3235	3097	2713	2852
ENSG00000252906	4	12	0	0	6	9	3	2	0
ENSG00000228686	0	0	0	0	0	0	0	0	0
ENSG00000236021	4	6	10	4	19	4	5	0	29
ENSG00000232463	0	0	0	0	0	0	0	0	0
ENSG00000253025	0	0	0	0	0	0	0	0	0
ENSG00000227815	0	0	0	0	0	0	0	0	0
ENSG00000231020	0	0	0	0	0	0	0	0	0
ENSG00000225904	0	0	0	0	0	0	0	0	0
ENSG00000116183	16	4	8	12	10	18	62	14	22
ENSG00000237514	0	0	0	0	0	0	0	0	0
ENSG00000286754	0	0	0	0	0	0	0	0	0
ENSG00000152092	0	2	0	2	0	2	2	2	2
ENSG00000202609	0	0	0	0	0	0	0	0	0
ENSG00000198797	2	6	0	0	0	0	0	0	0
ENSG00000222749	0	0	0	0	0	0	0	0	0
ENSG00000224968	0	0	0	0	0	0	0	0	0
ENSG00000227579	0	0	0	0	0	0	0	0	0
ENSG00000266393	0	0	0	0	0	0	0	0	0
ENSG00000236720	0	0	0	0	0	0	0	0	0
ENSG00000120341	79	84	122	116	138	119	110	126	163
ENSG00000254154	188	158	186	178	250	168	158	242	208
ENSG00000242193	433	525	500	419	490	611	447	468	678
ENSG00000276563	0	0	0	0	0	0	0	0	0
ENSG00000224687	20	16	10	8	14	0	30	0	8
ENSG00000075391	3690	5074	4531	2740	3329	3367	3549	2871	3857
ENSG00000270575	0	0	0	0	0	0	0	0	0
ENSG00000213058	11	24	16	4	14	12	10	10	28
ENSG00000188585	0	8	2	0	0	0	0	0	0
ENSG00000285910	0	0	0	0	0	0	0	0	0
ENSG00000240021	8	0	0	0	0	0	0	0	10
ENSG00000213057	8	5	0	0	0	8	0	2	16
ENSG00000201347	0	0	0	0	0	0	0	0	0
ENSG00000273384	0	0	10	4	0	0	6	0	0
ENSG00000266417	0	0	0	0	0	0	0	0	0
ENSG00000273062	2	10	0	6	2	4	6	6	0
ENSG00000116191	2951	3419	3533	2087	2409	2707	2992	2471	2887
ENSG00000228196	0	0	0	2	0	0	0	0	0
ENSG00000201791	0	0	0	0	0	0	0	0	0
ENSG00000116194	40	46	52	16	14	18	24	9	18
ENSG00000116199	6635	7623	6690	4982	5924	6257	6162	5714	6830
ENSG00000232750	0	0	0	0	2	0	0	0	0
ENSG00000186283	494	454	402	348	328	550	384	403	506
ENSG00000143322	31893	37418	32379	25573	27713	31105	30224	27083	30918
ENSG00000234041	0	0	0	0	0	0	0	0	0
ENSG00000231905	0	0	0	0	0	0	0	0	8
ENSG00000212338	0	0	0	0	0	0	0	0	0
ENSG00000201619	0	0	0	0	0	0	0	0	0
ENSG00000231564	0	0	0	0	0	0	2	0	0
ENSG00000225711	0	0	0	0	0	0	0	0	0
ENSG00000223794	0	0	0	0	0	0	0	0	0
ENSG00000228191	0	0	0	0	0	0	0	0	0
ENSG00000057252	5322	6399	6356	3574	4799	4782	4709	5031	6148
ENSG00000263633	0	0	0	0	0	0	0	0	0
ENSG00000162779	34	13	12	30	2	46	13	12	12
ENSG00000224620	0	0	0	0	0	0	0	0	0
ENSG00000236539	0	0	0	0	0	0	2	2	8
ENSG00000261250	0	0	0	0	0	0	0	0	0
ENSG00000116218	0	0	0	0	0	0	0	0	0
ENSG00000251875	0	0	0	0	0	0	0	0	0
ENSG00000227141	0	0	0	0	0	0	0	0	0
ENSG00000261060	0	0	0	0	0	0	0	0	0
ENSG00000162782	0	0	0	0	0	0	0	0	0
ENSG00000221547	0	0	0	0	0	0	0	0	0
ENSG00000243062	0	0	0	0	0	0	0	0	0
ENSG00000143340	2	0	0	0	6	0	0	2	0
ENSG00000229407	0	2	0	0	0	0	0	0	0
ENSG00000231966	12	6	0	0	2	4	8	0	0
ENSG00000169905	16477	17718	17155	11941	13858	15190	15743	13560	15484
ENSG00000272906	43	0	30	27	69	17	26	4	32
ENSG00000143337	5028	5236	5300	3891	4168	4743	4719	3988	5000
ENSG00000264916	0	0	0	2	0	0	2	0	0
ENSG00000261831	0	0	0	0	0	0	0	0	0
ENSG00000260360	8	16	0	10	16	18	0	11	26
ENSG00000135837	6632	8153	7764	5320	5514	6240	6046	5273	7190
ENSG00000235145	1	0	0	5	4	0	10	0	0
ENSG00000223450	0	0	0	0	0	0	0	0	0
ENSG00000261817	0	0	0	0	0	0	0	0	0
ENSG00000116260	12344	15024	12450	9476	10602	11714	11728	10233	13241
ENSG00000121454	4	12	0	2	0	2	8	0	14
ENSG00000230124	847	1250	1043	818	802	922	1005	890	990
ENSG00000235060	0	4	0	0	0	0	0	0	0
ENSG00000265435	14	0	0	0	0	0	0	0	0
ENSG00000236719	0	0	10	0	6	0	0	0	0
ENSG00000206905	0	0	0	0	0	0	0	0	0
ENSG00000266683	0	0	0	0	0	0	0	0	0
ENSG00000143324	2834	3341	3212	2289	2585	2694	2845	2311	2922
ENSG00000272292	0	0	0	0	0	0	0	0	0
ENSG00000266825	0	0	0	0	0	0	1	0	0
ENSG00000225857	0	0	0	0	0	14	12	0	0
ENSG00000135835	48	38	22	50	50	56	60	72	40
ENSG00000243155	295	440	390	378	377	310	351	287	340
ENSG00000232586	33	28	30	26	21	28	42	6	40
ENSG00000251520	6	0	0	0	4	18	0	0	2
ENSG00000270711	10	2	0	4	0	0	0	12	0
ENSG00000135823	5226	6021	4989	4091	4286	4286	4766	4282	4623
ENSG00000153029	121	122	116	126	131	182	144	98	92
ENSG00000162783	746	1038	896	634	648	744	832	808	794
ENSG00000237292	0	0	0	2	4	0	0	0	0
ENSG00000225359	0	0	0	0	0	0	0	0	0
ENSG00000179452	0	0	0	0	0	0	0	0	0
ENSG00000198216	2	0	4	4	0	2	0	4	4
ENSG00000252977	0	0	0	0	0	0	0	0	0
ENSG00000288574	0	0	0	0	0	0	0	0	0
ENSG00000272880	0	0	0	0	0	0	0	0	0
ENSG00000222397	0	0	0	0	0	0	0	0	0
ENSG00000287452	0	0	0	0	0	0	0	0	0
ENSG00000179930	0	0	0	0	2	0	0	0	0
ENSG00000224810	0	0	0	0	0	0	0	0	0
ENSG00000225982	0	0	0	0	0	0	0	0	0
ENSG00000228918	0	0	0	0	0	0	0	0	0
ENSG00000232309	0	0	0	0	0	0	0	0	0
ENSG00000232096	0	0	0	0	0	0	0	0	0
ENSG00000206764	0	0	0	0	0	0	0	0	0
ENSG00000228664	0	0	0	0	0	0	0	0	0
ENSG00000231684	0	0	0	0	0	0	2	0	0
ENSG00000135821	2998	3596	3232	2070	2718	2789	3031	2646	3361
ENSG00000203730	0	0	0	0	0	0	0	0	0
ENSG00000203729	0	0	0	0	0	0	0	4	0
ENSG00000121446	0	0	0	0	0	0	0	0	0
ENSG00000270443	0	0	0	0	0	0	0	0	0
ENSG00000233537	0	0	0	0	0	0	0	0	0
ENSG00000135828	411	694	620	274	236	294	257	264	313
ENSG00000143333	0	0	0	0	0	0	0	0	0
ENSG00000261504	0	0	0	0	0	0	0	0	0
ENSG00000135824	0	0	0	2	0	0	0	0	0
ENSG00000227181	0	0	0	0	0	0	0	2	0
ENSG00000271269	0	0	0	0	0	0	0	0	0
ENSG00000264809	0	0	0	0	0	0	0	0	0
ENSG00000135838	47	68	28	32	22	28	34	59	62
ENSG00000287808	8	0	8	0	0	0	14	0	0
ENSG00000135829	12204	15408	15403	9059	10952	12053	12140	10957	13718
ENSG00000157060	0	0	0	0	0	2	0	14	0
ENSG00000224040	0	2	0	2	0	0	2	0	0
ENSG00000199837	0	0	0	0	0	0	0	0	0
ENSG00000226570	0	0	0	0	0	0	0	0	0
ENSG00000176855	0	0	0	0	0	2	0	0	0
ENSG00000264768	0	0	0	0	0	0	0	0	0
ENSG00000207472	0	0	0	0	0	0	0	0	0
ENSG00000135862	86539	115544	108287	68347	77476	84720	85273	75453	90095
ENSG00000224468	2	0	0	4	0	0	0	2	0
ENSG00000058085	8014	16449	16410	6576	10035	10466	7785	9799	15212
ENSG00000157064	22	44	12	12	14	42	34	30	10
ENSG00000287929	8	32	60	12	14	36	10	12	4
ENSG00000233562	0	0	0	0	0	0	0	0	0
ENSG00000286372	0	0	0	0	0	0	0	0	0
ENSG00000232860	12	0	22	2	0	0	0	2	0
ENSG00000116698	5955	7407	6401	4557	5061	6005	5899	5039	6259
ENSG00000265042	0	0	0	0	0	0	0	0	0
ENSG00000116701	4	16	0	0	0	0	2	0	0
ENSG00000286966	0	0	0	0	0	0	0	0	0
ENSG00000162704	10664	10761	9703	7329	8358	9640	9485	8038	9625
ENSG00000143344	4560	5224	4228	3051	3657	4148	3599	3287	3680
ENSG00000173627	0	0	0	0	0	0	0	0	18
ENSG00000270994	0	0	10	0	0	0	0	0	0
ENSG00000227554	0	0	0	0	0	0	0	0	0
ENSG00000198756	8	20	20	10	8	8	8	0	0
ENSG00000198860	1315	1176	1409	899	898	989	1049	1087	1279
ENSG00000286655	0	0	0	0	0	0	0	0	0
ENSG00000199840	0	0	0	0	0	0	0	0	0
ENSG00000207080	0	0	0	0	0	0	0	0	0
ENSG00000231791	0	0	0	0	0	0	0	0	0
ENSG00000244568	0	0	0	0	0	0	0	0	0
ENSG00000271387	0	0	0	0	0	0	0	0	0
ENSG00000116667	507	524	621	436	472	452	593	483	755
ENSG00000230470	4	0	0	2	0	0	0	3	0
ENSG00000232036	0	16	15	0	12	0	6	1	0
ENSG00000285847	14	0	4	20	10	30	28	4	90
ENSG00000286378	0	0	0	0	0	0	0	0	0
ENSG00000252790	0	0	0	0	0	0	0	0	0
ENSG00000116406	11173	12710	12282	8652	9602	11019	10556	9011	11129
ENSG00000135842	226	506	488	201	456	312	216	302	504
ENSG00000252222	0	0	0	0	0	0	0	0	0
ENSG00000260976	0	0	0	0	0	0	0	0	0
ENSG00000201312	0	0	0	0	0	0	0	0	0
ENSG00000121481	1864	2336	2192	1216	1556	1742	1859	1459	2072
ENSG00000232792	0	0	0	0	0	0	0	0	26
ENSG00000121486	2057	2294	2244	1472	1682	2182	1984	1666	2080
ENSG00000116668	1057	1327	1011	827	864	859	850	769	641
ENSG00000231084	2	0	0	0	0	0	0	0	0
ENSG00000213051	0	2	0	2	0	0	4	2	0
ENSG00000201421	0	0	0	0	0	0	0	0	0
ENSG00000206640	0	0	0	0	0	0	0	0	0
ENSG00000233583	0	0	0	0	0	0	0	0	0
ENSG00000252612	0	0	0	0	2	0	0	0	0
ENSG00000238061	15	10	0	10	10	28	56	38	0
ENSG00000279838	47	97	56	24	64	26	30	34	64
ENSG00000116679	7838	8418	8446	5755	6496	6831	7665	6501	7302
ENSG00000273004	20	0	0	2	13	0	12	18	4
ENSG00000261024	0	0	0	0	0	0	0	0	0
ENSG00000252407	0	0	0	0	0	0	0	0	0
ENSG00000270920	0	0	0	0	0	0	0	0	0
ENSG00000279401	0	0	0	0	0	0	0	0	0
ENSG00000228309	0	0	0	0	0	0	0	0	1
ENSG00000207108	0	0	0	0	0	0	0	0	0
ENSG00000201596	0	0	0	0	0	0	0	0	0
ENSG00000261729	0	0	0	0	0	8	0	0	0
ENSG00000143341	3000	2698	2605	2698	2221	2834	2936	2121	2566
ENSG00000224691	0	0	0	0	0	0	0	0	0
ENSG00000288078	0	0	0	0	0	0	0	0	0
ENSG00000116690	0	18	0	0	0	0	0	6	4
ENSG00000047410	11258	12997	15711	8579	10039	10298	11071	9176	10992
ENSG00000202025	6	22	3	16	4	0	2	2	24
ENSG00000157181	2699	2864	3019	1853	2183	2316	2706	2227	2454
ENSG00000268662	0	0	0	0	0	0	0	0	0
ENSG00000262180	52	34	50	48	42	102	58	26	20
ENSG00000229739	54	48	99	46	42	139	56	23	72
ENSG00000116703	0	0	0	2	0	0	0	0	0
ENSG00000273198	0	0	0	0	0	0	2	0	10
ENSG00000228238	4	0	0	0	30	0	14	2	0
ENSG00000233196	0	0	0	0	0	0	0	0	0
ENSG00000288562	0	0	0	0	0	0	0	0	0
ENSG00000073756	5946	6628	7600	3910	4823	4928	4944	4610	6083
ENSG00000273129	20	22	32	22	16	8	22	16	18
ENSG00000116711	2344	2889	2449	1679	1942	1964	2089	1832	2255
ENSG00000230426	0	0	0	0	2	0	6	0	0
ENSG00000271558	0	0	0	0	0	0	0	0	0
ENSG00000225462	2	0	4	0	0	0	2	0	0
ENSG00000274702	0	0	0	0	0	0	0	0	0
ENSG00000236401	0	0	0	0	0	0	0	0	0
ENSG00000223847	0	0	0	0	0	0	0	0	0
ENSG00000285894	96	197	182	73	80	143	100	156	142
ENSG00000150732	0	0	0	0	0	0	0	0	0
ENSG00000222240	4	0	0	4	4	0	0	0	0
ENSG00000261182	12	10	0	16	12	2	2	22	0
ENSG00000224278	0	0	0	0	0	0	0	0	0
ENSG00000225006	0	0	0	2	0	0	2	0	6
ENSG00000235083	0	0	0	0	0	0	0	0	0
ENSG00000231022	0	0	0	0	0	0	0	0	0
ENSG00000237283	0	0	0	0	0	0	0	0	0
ENSG00000238054	0	0	0	0	0	0	0	0	0
ENSG00000226486	0	0	0	0	0	0	0	0	0
ENSG00000271036	0	0	0	0	0	0	0	0	0
ENSG00000226196	0	0	0	0	0	0	0	2	0
ENSG00000252553	0	0	0	0	0	0	0	0	0
ENSG00000232212	0	0	0	0	0	0	0	0	0
ENSG00000238270	0	0	0	0	0	0	0	0	0
ENSG00000287472	0	0	0	0	0	0	0	0	0
ENSG00000230987	0	0	0	0	0	0	0	0	0
ENSG00000162670	4	2	0	2	6	2	0	4	0
ENSG00000225811	0	0	0	0	0	0	0	0	0
ENSG00000237457	0	0	0	0	0	0	0	0	0
ENSG00000241505	0	0	0	0	0	0	0	0	0
ENSG00000231175	0	0	0	0	0	0	0	0	0
ENSG00000236025	0	0	0	0	0	0	0	0	0
ENSG00000238108	0	0	0	0	0	0	0	0	0
ENSG00000285638	0	0	0	0	4	0	0	0	0
ENSG00000228020	0	0	0	0	0	0	0	0	0
ENSG00000261642	0	0	0	0	0	0	0	0	0
ENSG00000271187	0	0	0	0	0	0	0	0	0
ENSG00000233882	0	0	0	0	0	0	0	0	0
ENSG00000228215	0	0	0	0	0	0	0	0	0
ENSG00000223344	0	0	0	0	0	0	0	0	0
ENSG00000150681	4	0	0	0	0	0	2	0	16
ENSG00000285280	8	0	12	13	23	6	11	14	24
ENSG00000226723	24	4	40	16	8	10	20	24	4
ENSG00000236792	0	0	0	0	0	0	4	0	2
ENSG00000253148	0	0	0	0	0	0	0	0	0
ENSG00000221145	0	0	0	0	0	0	0	0	0
ENSG00000236069	0	0	0	2	10	4	0	2	6
ENSG00000090104	0	0	0	0	0	0	0	0	0
ENSG00000127074	0	0	0	0	0	0	0	0	0
ENSG00000231767	46	54	89	50	56	58	70	76	84
ENSG00000228687	0	0	0	0	0	0	0	0	0
ENSG00000226814	0	0	0	0	0	0	0	0	0
ENSG00000116741	435	433	621	232	310	259	310	231	375
ENSG00000223075	4	0	0	0	0	0	0	0	0
ENSG00000234473	20	0	3	16	30	6	26	11	14
ENSG00000116750	2365	2685	2443	1373	1728	2048	1847	1958	2541
ENSG00000238754	8	0	4	0	8	0	0	8	2
ENSG00000116747	18710	18580	18403	12813	15772	15614	16705	13869	16018
ENSG00000023572	571	617	722	424	557	692	707	615	616
ENSG00000134371	5889	6382	5910	4128	4947	5184	5318	4435	5093
ENSG00000221680	0	0	0	0	0	0	0	0	0
ENSG00000162630	0	0	2	0	4	18	2	2	0
ENSG00000232077	0	24	0	2	3	0	4	0	0
ENSG00000286285	0	0	0	6	0	0	2	0	24
ENSG00000227240	0	0	0	0	0	0	0	0	0
ENSG00000226640	0	0	0	0	0	0	0	0	0
ENSG00000237011	0	0	0	0	0	0	0	0	0
ENSG00000252241	0	0	0	0	0	0	0	0	0
ENSG00000237213	0	0	0	0	0	0	0	0	0
ENSG00000233057	6	4	14	4	4	8	6	4	4
ENSG00000231714	0	0	0	0	0	0	0	0	0
ENSG00000251813	0	0	0	0	0	0	0	0	0
ENSG00000228167	0	0	0	0	0	0	0	0	0
ENSG00000285718	0	0	0	0	0	0	0	0	0
ENSG00000265108	0	0	0	0	0	0	0	0	0
ENSG00000287364	0	0	0	0	0	0	0	0	0
ENSG00000227421	0	0	0	0	0	0	0	0	0
ENSG00000162687	173	44	229	120	49	182	173	74	94
ENSG00000265986	0	0	0	0	0	0	0	0	0
ENSG00000000971	6394	6044	5057	3724	3896	5103	5191	3856	4320
ENSG00000116785	10	9	0	0	1	6	0	2	5
ENSG00000244414	11	10	1	6	0	0	7	1	8
ENSG00000285986	0	0	0	0	0	0	0	0	0
ENSG00000134365	0	0	0	0	0	0	0	0	0
ENSG00000080910	0	0	0	0	0	0	0	0	0
ENSG00000273844	0	0	0	0	0	0	0	0	0
ENSG00000134389	0	0	0	0	0	0	0	0	0
ENSG00000143278	0	0	0	0	0	0	0	0	0
ENSG00000066279	1045	1090	1606	850	1054	1001	1283	1090	1318
ENSG00000235748	6	0	20	6	0	2	0	0	0
ENSG00000177888	2348	2498	2422	1636	2211	2250	2472	1936	2297
ENSG00000237861	0	0	0	0	0	0	4	0	0
ENSG00000134376	0	18	0	0	0	0	2	0	0
ENSG00000221879	0	0	0	0	0	0	0	0	0
ENSG00000230260	0	0	0	0	0	0	0	0	0
ENSG00000213047	470	450	422	287	283	315	359	371	513
ENSG00000207139	0	0	0	0	0	0	0	0	0
ENSG00000213046	0	2	4	8	0	0	4	4	2
ENSG00000235582	0	0	0	0	0	0	0	6	0
ENSG00000233040	0	0	10	10	4	0	6	6	14
ENSG00000224901	0	0	0	0	0	0	0	0	0
ENSG00000203724	2	2	0	0	0	12	14	2	18
ENSG00000143355	14	0	0	0	0	0	0	0	6
ENSG00000151414	13310	14984	16774	9856	12358	12906	12915	11836	14753
ENSG00000232824	0	0	0	0	0	0	0	0	0
ENSG00000287989	0	0	0	0	0	0	0	0	0
ENSG00000151418	0	0	0	0	0	0	4	0	0
ENSG00000223881	0	0	0	0	0	0	0	0	0
ENSG00000081237	0	0	0	0	8	0	0	4	0
ENSG00000261573	0	0	0	0	0	0	0	2	0
ENSG00000236278	0	0	0	0	0	0	0	0	0
ENSG00000229989	465	622	750	376	456	577	608	510	636
ENSG00000207975	13	0	0	0	15	0	10	1	0
ENSG00000207759	6	0	0	0	0	0	0	1	0
ENSG00000227747	0	0	0	0	0	0	0	0	0
ENSG00000225172	0	0	0	0	0	0	0	0	0
ENSG00000233410	0	0	0	0	2	12	8	0	4
ENSG00000235492	0	0	0	0	0	0	0	0	0
ENSG00000286541	0	0	0	0	0	0	2	0	0
